,0,1,2,3
55214,6359,Fat,0.0,g
55215,6359,Cholesterol,0.0,mg
55216,6359,Vitamin A,14.8,mcg
55217,6359,Vitamin B1,0.0,mg
55218,6359,Vitamin B2,0.0,mg
55219,6359,Vitamin B3,0.0,mg
55220,6359,Vitamin C,1.1,mg
55221,6359,Folic Acid,1.2,mcg
55222,6359,Calcium,4.4,mg
55223,6359,Iron,0.1,mg
55224,6359,Magnesium,0.0,mg
55225,6359,Phosphorus,0.0,mg
55226,6359,Sodium,0.5,mg
55227,6359,Potassium,17.3,mg
55228,6359,Zinc,0.1,mg
55229,6360,Energy,37.0,cal
55230,6360,Protein,0.4,g
55231,6360,Carbohydrates,1.3,g
55232,6360,Fiber,1.0,g
55233,6360,Fat,3.3,g
55234,6360,Cholesterol,0.0,mg
55235,6360,Sodium,1.6,mg
55236,6361,Energy,43.0,cal
55237,6361,Protein,0.4,g
55238,6361,Carbohydrates,1.2,g
55239,6361,Fiber,1.0,g
55240,6361,Fat,4.0,g
55241,6361,Cholesterol,0.0,mg
55242,6361,Sodium,1.5,mg
55243,6363,Energy,59.0,cal
55244,6363,Protein,0.0,g
55245,6363,Carbohydrates,0.3,g
55246,6363,Fiber,0.0,g
55247,6363,Fat,6.5,g
55248,6363,Cholesterol,0.0,mg
55249,6363,Sodium,0.1,mg
55250,6364,Energy,15.0,cal
55251,6364,Protein,0.3,g
55252,6364,Carbohydrates,3.3,g
55253,6364,Fiber,0.0,g
55254,6364,Fat,0.1,g
55255,6364,Cholesterol,0.0,mg
55256,6364,Sodium,0.5,mg
55257,6365,Energy,15.0,cal
55258,6365,Protein,0.3,g
55259,6365,Carbohydrates,3.3,g
55260,6365,Fiber,0.0,g
55261,6365,Fat,0.1,g
55262,6365,Cholesterol,0.0,mg
55263,6365,Sodium,0.5,mg
55264,6366,Energy,29.0,cal
55265,6366,Protein,0.4,g
55266,6366,Carbohydrates,5.2,g
55267,6366,Fiber,0.2,g
55268,6366,Fat,0.8,g
55269,6366,Cholesterol,0.0,mg
55270,6366,Sodium,2.0,mg
55271,6367,Energy,152.0,cal
55272,6367,Protein,2.3,g
55273,6367,Carbohydrates,7.5,g
55274,6367,Fiber,0.4,g
55275,6367,Fat,11.6,g
55276,6367,Cholesterol,5.3,mg
55277,6367,Sodium,9.5,mg
55278,6368,Energy,152.0,cal
55279,6368,Protein,2.3,g
55280,6368,Carbohydrates,7.5,g
55281,6368,Fiber,0.4,g
55282,6368,Fat,11.6,g
55283,6368,Cholesterol,5.3,mg
55284,6368,Sodium,9.5,mg
55285,6369,Energy,152.0,cal
55286,6369,Protein,2.3,g
55287,6369,Carbohydrates,7.5,g
55288,6369,Fiber,0.4,g
55289,6369,Fat,11.6,g
55290,6369,Cholesterol,5.3,mg
55291,6369,Sodium,9.5,mg
55292,6370,Energy,152.0,cal
55293,6370,Protein,2.3,g
55294,6370,Carbohydrates,7.5,g
55295,6370,Fiber,0.4,g
55296,6370,Fat,11.6,g
55297,6370,Cholesterol,5.3,mg
55298,6370,Sodium,9.5,mg
55299,6371,Energy,162.0,kcal
55300,6371,Protein,5.6,gm
55301,6371,Carbohydrates,22.2,gm
55302,6371,Fat,5.6,gm
55303,6371,Iron,2.2,mg
55304,6371,Fibre,2.6,gm
55305,6372,Energy,405.0,cal
55306,6372,Protein,17.9,g
55307,6372,Carbohydrates,53.0,g
55308,6372,Fiber,4.5,g
55309,6372,Fat,13.4,g
55310,6372,Cholesterol,15.0,mg
55311,6372,Sodium,57.4,mg
55312,6373,Energy,405.0,cal
55313,6373,Protein,17.9,g
55314,6373,Carbohydrates,53.0,g
55315,6373,Fiber,4.5,g
55316,6373,Fat,13.4,g
55317,6373,Cholesterol,15.0,mg
55318,6373,Sodium,57.4,mg
55319,6374,Energy,405.0,cal
55320,6374,Protein,17.9,g
55321,6374,Carbohydrates,53.0,g
55322,6374,Fiber,4.5,g
55323,6374,Fat,13.4,g
55324,6374,Cholesterol,15.0,mg
55325,6374,Sodium,57.4,mg
55326,6375,Energy,306.0,cal
55327,6375,Protein,4.2,g
55328,6375,Carbohydrates,26.3,g
55329,6375,Fiber,2.6,g
55330,6375,Fat,20.2,g
55331,6375,Cholesterol,7.5,mg
55332,6375,Sodium,34.8,mg
55333,6376,Energy,94.0,cal
55334,6376,Protein,2.5,g
55335,6376,Carbohydrates,12.8,g
55336,6376,Fiber,1.7,g
55337,6376,Fat,3.6,g
55338,6376,Cholesterol,0.0,mg
55339,6376,Sodium,7.2,mg
55340,6377,Energy,56.0,cal
55341,6377,Protein,2.6,gm
55342,6378,Energy,142.0,cal
55343,6378,Protein,3.3,g
55344,6378,Carbohydrates,19.7,g
55345,6378,Fiber,2.4,g
55346,6378,Fat,5.5,g
55347,6378,Cholesterol,0.0,mg
55348,6378,Vitamin A,623.4,mcg
55349,6378,Vitamin B1,0.1,mg
55350,6378,Vitamin B2,0.0,mg
55351,6378,Vitamin B3,0.8,mg
55352,6378,Vitamin C,22.9,mg
55353,6378,Folic Acid,19.8,mcg
55354,6378,Calcium,94.3,mg
55355,6378,Iron,1.0,mg
55356,6378,Magnesium,0.0,mg
55357,6378,Phosphorus,0.0,mg
55358,6378,Sodium,40.5,mg
55359,6378,Potassium,173.3,mg
55360,6378,Zinc,0.5,mg
55361,6379,Energy,58.0,cal
55362,6379,Protein,1.7,g
55363,6379,Carbohydrates,9.2,g
55364,6379,Fiber,0.4,g
55365,6379,Fat,1.6,g
55366,6379,Cholesterol,0.0,mg
55367,6379,Vitamin A,16.0,mcg
55368,6379,Vitamin B1,0.0,mg
55369,6379,Vitamin B2,0.0,mg
55370,6379,Vitamin B3,0.2,mg
55371,6379,Vitamin C,0.0,mg
55372,6379,Folic Acid,0.8,mcg
55373,6379,Calcium,27.8,mg
55374,6379,Iron,0.2,mg
55375,6379,Magnesium,0.0,mg
55376,6379,Phosphorus,0.0,mg
55377,6379,Sodium,0.2,mg
55378,6379,Potassium,2.9,mg
55379,6379,Zinc,0.1,mg
55380,6380,Energy,122.0,cal
55381,6380,Protein,2.8,g
55382,6380,Carbohydrates,20.1,g
55383,6380,Fiber,2.0,g
55384,6380,Fat,3.2,g
55385,6380,Cholesterol,0.0,mg
55386,6380,Sodium,8.3,mg
55387,6381,Energy,122.0,cal
55388,6381,Protein,2.8,g
55389,6381,Carbohydrates,20.1,g
55390,6381,Fiber,2.0,g
55391,6381,Fat,3.2,g
55392,6381,Cholesterol,0.0,mg
55393,6381,Sodium,8.3,mg
55394,6382,Energy,122.0,cal
55395,6382,Protein,2.8,g
55396,6382,Carbohydrates,20.1,g
55397,6382,Fiber,2.0,g
55398,6382,Fat,3.2,g
55399,6382,Cholesterol,0.0,mg
55400,6382,Sodium,8.3,mg
55401,6383,Energy,122.0,cal
55402,6383,Protein,2.8,g
55403,6383,Carbohydrates,20.1,g
55404,6383,Fiber,2.0,g
55405,6383,Fat,3.2,g
55406,6383,Cholesterol,0.0,mg
55407,6383,Sodium,8.3,mg
55408,6384,Energy,64.0,cal
55409,6384,Protein,1.2,g
55410,6384,Carbohydrates,5.5,g
55411,6384,Fiber,0.9,g
55412,6384,Fat,4.1,g
55413,6384,Cholesterol,0.0,mg
55414,6384,Vitamin A,54.4,mcg
55415,6384,Vitamin B1,0.0,mg
55416,6384,Vitamin B2,0.0,mg
55417,6384,Vitamin B3,0.7,mg
55418,6384,Vitamin C,1.0,mg
55419,6384,Folic Acid,1.3,mcg
55420,6384,Calcium,4.8,mg
55421,6384,Iron,0.2,mg
55422,6384,Magnesium,0.0,mg
55423,6384,Phosphorus,0.0,mg
55424,6384,Sodium,0.3,mg
55425,6384,Potassium,3.5,mg
55426,6384,Zinc,0.2,mg
55427,6385,Energy,64.0,cal
55428,6385,Protein,1.2,g
55429,6385,Carbohydrates,5.5,g
55430,6385,Fiber,0.9,g
55431,6385,Fat,4.1,g
55432,6385,Cholesterol,0.0,mg
55433,6385,Vitamin A,54.4,mcg
55434,6385,Vitamin B1,0.0,mg
55435,6385,Vitamin B2,0.0,mg
55436,6385,Vitamin B3,0.7,mg
55437,6385,Vitamin C,1.0,mg
55438,6385,Folic Acid,1.3,mcg
55439,6385,Calcium,4.8,mg
55440,6385,Iron,0.2,mg
55441,6385,Magnesium,0.0,mg
55442,6385,Phosphorus,0.0,mg
55443,6385,Sodium,0.3,mg
55444,6385,Potassium,3.5,mg
55445,6385,Zinc,0.2,mg
55446,6386,Energy,134.0,cal
55447,6386,Protein,8.3,g
55448,6386,Carbohydrates,17.2,g
55449,6386,Fiber,5.2,g
55450,6386,Fat,3.6,g
55451,6386,Cholesterol,1.3,mg
55452,6386,Sodium,5.8,mg
55453,6387,Energy,744.0,cal
55454,6387,Protein,8.8,g
55455,6387,Carbohydrates,34.5,g
55456,6387,Fiber,3.3,g
55457,6387,Fat,63.6,g
55458,6387,Cholesterol,0.0,mg
55459,6387,Sodium,2.8,mg
55460,6388,Energy,744.0,cal
55461,6388,Protein,8.8,g
55462,6388,Carbohydrates,34.5,g
55463,6388,Fiber,3.3,g
55464,6388,Fat,63.6,g
55465,6388,Cholesterol,0.0,mg
55466,6388,Sodium,2.8,mg
55467,6389,Energy,744.0,cal
55468,6389,Protein,8.8,g
55469,6389,Carbohydrates,34.5,g
55470,6389,Fiber,3.3,g
55471,6389,Fat,63.6,g
55472,6389,Cholesterol,0.0,mg
55473,6389,Sodium,2.8,mg
55474,6390,Energy,59.0,cal
55475,6390,Protein,0.8,g
55476,6390,Carbohydrates,5.7,g
55477,6390,Fiber,0.5,g
55478,6390,Fat,3.6,g
55479,6390,Cholesterol,0.0,mg
55480,6390,Sodium,1.2,mg
55481,6391,Energy,100.0,cal
55482,6391,Protein,1.4,g
55483,6391,Carbohydrates,7.6,g
55484,6391,Fiber,0.7,g
55485,6391,Fat,7.1,g
55486,6391,Cholesterol,0.0,mg
55487,6391,Vitamin A,59.1,mcg
55488,6391,Vitamin B1,0.0,mg
55489,6391,Vitamin B2,0.0,mg
55490,6391,Vitamin B3,0.5,mg
55491,6391,Vitamin C,0.1,mg
55492,6391,Folic Acid,3.4,mcg
55493,6391,Calcium,5.5,mg
55494,6391,Iron,0.2,mg
55495,6391,Magnesium,0.0,mg
55496,6391,Phosphorus,0.0,mg
55497,6391,Sodium,0.8,mg
55498,6391,Potassium,15.9,mg
55499,6391,Zinc,0.2,mg
55500,6392,Energy,100.0,cal
55501,6392,Protein,1.4,g
55502,6392,Carbohydrates,7.6,g
55503,6392,Fiber,0.7,g
55504,6392,Fat,7.1,g
55505,6392,Cholesterol,0.0,mg
55506,6392,Vitamin A,59.1,mcg
55507,6392,Vitamin B1,0.0,mg
55508,6392,Vitamin B2,0.0,mg
55509,6392,Vitamin B3,0.5,mg
55510,6392,Vitamin C,0.1,mg
55511,6392,Folic Acid,3.4,mcg
55512,6392,Calcium,5.5,mg
55513,6392,Iron,0.2,mg
55514,6392,Magnesium,0.0,mg
55515,6392,Phosphorus,0.0,mg
55516,6392,Sodium,0.8,mg
55517,6392,Potassium,15.9,mg
55518,6392,Zinc,0.2,mg
55519,6393,Energy,121.0,cal
55520,6393,Protein,1.8,g
55521,6393,Carbohydrates,23.7,g
55522,6393,Fiber,1.0,g
55523,6393,Fat,1.9,g
55524,6393,Cholesterol,0.0,mg
55525,6393,Sodium,246.8,mg
55526,6394,Energy,45.0,cal
55527,6394,Protein,0.4,g
55528,6394,Carbohydrates,3.8,g
55529,6394,Fiber,0.1,g
55530,6394,Fat,3.0,g
55531,6394,Cholesterol,0.5,mg
55532,6394,Sodium,0.6,mg
55533,6395,Energy,45.0,cal
55534,6395,Protein,0.4,g
55535,6395,Carbohydrates,3.8,g
55536,6395,Fiber,0.1,g
55537,6395,Fat,3.0,g
55538,6395,Cholesterol,0.5,mg
55539,6395,Sodium,0.6,mg
55540,6396,Energy,228.0,cal
55541,6396,Protein,5.0,g
55542,6396,Carbohydrates,36.0,g
55543,6396,Fiber,0.7,g
55544,6396,Fat,5.6,g
55545,6396,Cholesterol,0.0,mg
55546,6396,Vitamin A,130.4,mcg
55547,6396,Vitamin B1,0.2,mg
55548,6396,Vitamin B2,0.1,mg
55549,6396,Vitamin B3,0.5,mg
55550,6396,Vitamin C,1.0,mg
55551,6396,Folic Acid,9.5,mcg
55552,6396,Calcium,181.2,mg
55553,6396,Iron,0.4,mg
55554,6396,Magnesium,0.0,mg
55555,6396,Phosphorus,0.0,mg
55556,6396,Sodium,29.7,mg
55557,6396,Potassium,113.4,mg
55558,6396,Zinc,0.3,mg
55559,6397,Energy,169.0,cal
55560,6397,Protein,2.0,g
55561,6397,Carbohydrates,27.2,g
55562,6397,Fiber,0.8,g
55563,6397,Fat,5.5,g
55564,6397,Cholesterol,0.0,mg
55565,6397,Sodium,0.0,mg
55566,6398,Energy,169.0,cal
55567,6398,Protein,2.0,g
55568,6398,Carbohydrates,27.2,g
55569,6398,Fiber,0.8,g
55570,6398,Fat,5.5,g
55571,6398,Cholesterol,0.0,mg
55572,6398,Sodium,0.0,mg
55573,6399,Energy,169.0,cal
55574,6399,Protein,2.0,g
55575,6399,Carbohydrates,27.2,g
55576,6399,Fiber,0.8,g
55577,6399,Fat,5.5,g
55578,6399,Cholesterol,0.0,mg
55579,6399,Sodium,0.0,mg
55580,6400,Energy,215.0,cal
55581,6400,Protein,3.5,g
55582,6400,Carbohydrates,40.7,g
55583,6400,Fiber,2.1,g
55584,6400,Fat,4.3,g
55585,6400,Cholesterol,0.0,mg
55586,6400,Sodium,3.6,mg
55587,6401,Energy,215.0,cal
55588,6401,Protein,3.5,g
55589,6401,Carbohydrates,40.7,g
55590,6401,Fiber,2.1,g
55591,6401,Fat,4.3,g
55592,6401,Cholesterol,0.0,mg
55593,6401,Sodium,3.6,mg
55594,6409,Energy,60.0,cal
55595,6409,Protein,1.0,g
55596,6409,Carbohydrates,11.1,g
55597,6409,Fiber,0.3,g
55598,6409,Fat,1.0,g
55599,6409,Cholesterol,0.8,mg
55600,6409,Sodium,0.9,mg
55601,6410,Energy,60.0,cal
55602,6410,Protein,1.0,g
55603,6410,Carbohydrates,11.1,g
55604,6410,Fiber,0.3,g
55605,6410,Fat,1.0,g
55606,6410,Cholesterol,0.8,mg
55607,6410,Sodium,0.9,mg
55608,6411,Energy,78.0,cal
55609,6411,Protein,1.4,g
55610,6411,Carbohydrates,15.6,g
55611,6411,Fiber,0.8,g
55612,6411,Fat,1.1,g
55613,6411,Cholesterol,0.0,mg
55614,6411,Sodium,1.4,mg
55615,6412,Energy,183.0,cal
55616,6412,Protein,3.0,g
55617,6412,Carbohydrates,22.7,g
55618,6412,Fiber,0.7,g
55619,6412,Fat,8.5,g
55620,6412,Cholesterol,1.6,mg
55621,6412,Sodium,5.5,mg
55622,6413,Energy,183.0,cal
55623,6413,Protein,3.0,g
55624,6413,Carbohydrates,22.7,g
55625,6413,Fiber,0.7,g
55626,6413,Fat,8.5,g
55627,6413,Cholesterol,1.6,mg
55628,6413,Sodium,5.5,mg
55629,6414,Energy,261.0,cal
55630,6414,Protein,6.7,g
55631,6414,Carbohydrates,26.5,g
55632,6414,Fiber,1.7,g
55633,6414,Fat,13.8,g
55634,6414,Cholesterol,33.5,mg
55635,6414,Vitamin A,467.3,mcg
55636,6414,Vitamin B1,0.1,mg
55637,6414,Vitamin B2,0.1,mg
55638,6414,Vitamin B3,0.7,mg
55639,6414,Vitamin C,24.1,mg
55640,6414,Folic Acid,7.3,mcg
55641,6414,Calcium,166.3,mg
55642,6414,Iron,0.7,mg
55643,6414,Magnesium,0.0,mg
55644,6414,Phosphorus,0.0,mg
55645,6414,Sodium,205.2,mg
55646,6414,Potassium,77.5,mg
55647,6414,Zinc,0.8,mg
55648,6415,Energy,261.0,cal
55649,6415,Protein,6.7,g
55650,6415,Carbohydrates,26.5,g
55651,6415,Fiber,1.7,g
55652,6415,Fat,13.8,g
55653,6415,Cholesterol,33.5,mg
55654,6415,Vitamin A,467.3,mcg
55655,6415,Vitamin B1,0.1,mg
55656,6415,Vitamin B2,0.1,mg
55657,6415,Vitamin B3,0.7,mg
55658,6415,Vitamin C,24.1,mg
55659,6415,Folic Acid,7.3,mcg
55660,6415,Calcium,166.3,mg
55661,6415,Iron,0.7,mg
55662,6415,Magnesium,0.0,mg
55663,6415,Phosphorus,0.0,mg
55664,6415,Sodium,205.2,mg
55665,6415,Potassium,77.5,mg
55666,6415,Zinc,0.8,mg
55667,6416,Energy,387.0,cal
55668,6416,Protein,6.6,g
55669,6416,Carbohydrates,52.3,g
55670,6416,Fiber,6.7,g
55671,6416,Fat,16.8,g
55672,6416,Cholesterol,0.0,mg
55673,6416,Vitamin A,344.2,mcg
55674,6416,Vitamin B1,0.0,mg
55675,6416,Vitamin B2,0.1,mg
55676,6416,Vitamin B3,1.4,mg
55677,6416,Vitamin C,16.0,mg
55678,6416,Folic Acid,12.9,mcg
55679,6416,Calcium,33.2,mg
55680,6416,Iron,1.3,mg
55681,6416,Magnesium,0.0,mg
55682,6416,Phosphorus,0.0,mg
55683,6416,Sodium,14.2,mg
55684,6416,Potassium,79.3,mg
55685,6416,Zinc,0.9,mg
55686,6417,Energy,387.0,cal
55687,6417,Protein,6.6,g
55688,6417,Carbohydrates,52.3,g
55689,6417,Fiber,6.7,g
55690,6417,Fat,16.8,g
55691,6417,Cholesterol,0.0,mg
55692,6417,Vitamin A,344.2,mcg
55693,6417,Vitamin B1,0.0,mg
55694,6417,Vitamin B2,0.1,mg
55695,6417,Vitamin B3,1.4,mg
55696,6417,Vitamin C,16.0,mg
55697,6417,Folic Acid,12.9,mcg
55698,6417,Calcium,33.2,mg
55699,6417,Iron,1.3,mg
55700,6417,Magnesium,0.0,mg
55701,6417,Phosphorus,0.0,mg
55702,6417,Sodium,14.2,mg
55703,6417,Potassium,79.3,mg
55704,6417,Zinc,0.9,mg
55705,6418,Energy,73.0,cal
55706,6418,Protein,1.3,g
55707,6418,Carbohydrates,14.4,g
55708,6418,Fiber,0.8,g
55709,6418,Fat,1.2,g
55710,6418,Cholesterol,0.0,mg
55711,6418,Sodium,1.3,mg
55712,6419,Energy,418.0,cal
55713,6419,Protein,7.8,g
55714,6419,Carbohydrates,47.8,g
55715,6419,Fiber,1.5,g
55716,6419,Fat,22.4,g
55717,6419,Cholesterol,55.7,mg
55718,6419,Sodium,288.4,mg
55719,6420,Energy,116.0,cal
55720,6420,Protein,1.7,g
55721,6420,Carbohydrates,13.4,g
55722,6420,Fiber,1.0,g
55723,6420,Fat,6.4,g
55724,6420,Cholesterol,0.0,mg
55725,6420,Sodium,7.6,mg
55726,6421,Energy,88.0,cal
55727,6421,Protein,0.8,g
55728,6421,Carbohydrates,8.6,g
55729,6421,Fiber,0.0,g
55730,6421,Fat,5.6,g
55731,6421,Cholesterol,0.0,mg
55732,6421,Vitamin A,219.5,mcg
55733,6421,Vitamin B1,0.0,mg
55734,6421,Vitamin B2,0.0,mg
55735,6421,Vitamin B3,0.2,mg
55736,6421,Vitamin C,0.0,mg
55737,6421,Folic Acid,0.0,mcg
55738,6421,Calcium,1.8,mg
55739,6421,Iron,0.2,mg
55740,6421,Magnesium,0.0,mg
55741,6421,Phosphorus,0.0,mg
55742,6421,Sodium,56.9,mg
55743,6421,Potassium,11.8,mg
55744,6421,Zinc,0.0,mg
55745,6422,Energy,309.0,cal
55746,6422,Protein,2.9,g
55747,6422,Carbohydrates,21.9,g
55748,6422,Fiber,0.0,g
55749,6422,Fat,23.0,g
55750,6422,Cholesterol,5.3,mg
55751,6422,Sodium,29.4,mg
55752,6423,Energy,2413.0,cal
55753,6423,Protein,39.3,g
55754,6423,Carbohydrates,270.8,g
55755,6423,Fiber,0.5,g
55756,6423,Fat,128.0,g
55757,6423,Cholesterol,0.0,mg
55758,6423,Vitamin A,5067.2,mcg
55759,6423,Vitamin B1,0.4,mg
55760,6423,Vitamin B2,0.7,mg
55761,6423,Vitamin B3,4.2,mg
55762,6423,Vitamin C,0.8,mg
55763,6423,Folic Acid,109.9,mcg
55764,6423,Calcium,276.5,mg
55765,6423,Iron,7.4,mg
55766,6423,Magnesium,0.0,mg
55767,6423,Phosphorus,0.0,mg
55768,6423,Sodium,1086.9,mg
55769,6423,Potassium,315.3,mg
55770,6423,Zinc,1.0,mg
55771,6424,Energy,9.0,cal
55772,6424,Protein,0.0,g
55773,6424,Carbohydrates,0.9,g
55774,6424,Fiber,0.0,g
55775,6424,Fat,0.6,g
55776,6424,Cholesterol,0.0,mg
55777,6424,Vitamin A,5.6,mcg
55778,6424,Vitamin B1,0.0,mg
55779,6424,Vitamin B2,0.0,mg
55780,6424,Vitamin B3,0.0,mg
55781,6424,Vitamin C,0.5,mg
55782,6424,Folic Acid,0.0,mcg
55783,6424,Calcium,1.3,mg
55784,6424,Iron,0.0,mg
55785,6424,Magnesium,0.0,mg
55786,6424,Phosphorus,0.0,mg
55787,6424,Sodium,0.0,mg
55788,6424,Potassium,7.8,mg
55789,6424,Zinc,0.1,mg
55790,6425,Energy,69.0,cal
55791,6425,Protein,1.6,g
55792,6425,Carbohydrates,10.4,g
55793,6425,Fiber,0.1,g
55794,6425,Fat,2.4,g
55795,6425,Cholesterol,0.0,mg
55796,6425,Vitamin A,61.8,mcg
55797,6425,Vitamin B1,0.0,mg
55798,6425,Vitamin B2,0.0,mg
55799,6425,Vitamin B3,0.3,mg
55800,6425,Vitamin C,1.5,mg
55801,6425,Folic Acid,1.7,mcg
55802,6425,Calcium,5.9,mg
55803,6425,Iron,0.4,mg
55804,6425,Magnesium,0.0,mg
55805,6425,Phosphorus,0.0,mg
55806,6425,Sodium,8.2,mg
55807,6425,Potassium,26.3,mg
55808,6425,Zinc,0.1,mg
55809,6426,Energy,53.0,cal
55810,6426,Protein,1.4,g
55811,6426,Carbohydrates,8.6,g
55812,6426,Fiber,0.3,g
55813,6426,Fat,1.5,g
55814,6426,Cholesterol,0.0,mg
55815,6426,Vitamin A,488.3,mcg
55816,6426,Vitamin B1,0.0,mg
55817,6426,Vitamin B2,0.0,mg
55818,6426,Vitamin B3,0.3,mg
55819,6426,Vitamin C,2.4,mg
55820,6426,Folic Acid,10.5,mcg
55821,6426,Calcium,10.7,mg
55822,6426,Iron,0.4,mg
55823,6426,Magnesium,0.0,mg
55824,6426,Phosphorus,0.0,mg
55825,6426,Sodium,6.0,mg
55826,6426,Potassium,33.8,mg
55827,6426,Zinc,0.2,mg
55828,6427,Energy,397.0,cal
55829,6427,Protein,15.4,g
55830,6427,Carbohydrates,34.1,g
55831,6427,Fiber,0.7,g
55832,6427,Fat,22.0,g
55833,6427,Cholesterol,11.5,mg
55834,6427,Vitamin A,1430.7,mcg
55835,6427,Vitamin B1,0.1,mg
55836,6427,Vitamin B2,0.1,mg
55837,6427,Vitamin B3,1.1,mg
55838,6427,Vitamin C,6.3,mg
55839,6427,Folic Acid,27.7,mcg
55840,6427,Calcium,306.9,mg
55841,6427,Iron,1.8,mg
55842,6427,Magnesium,0.0,mg
55843,6427,Phosphorus,0.0,mg
55844,6427,Sodium,334.1,mg
55845,6427,Potassium,100.0,mg
55846,6427,Zinc,0.3,mg
55847,6428,Energy,52.0,cal
55848,6428,Protein,1.8,g
55849,6428,Carbohydrates,5.0,g
55850,6428,Fiber,2.0,g
55851,6428,Fat,2.7,g
55852,6428,Cholesterol,0.0,mg
55853,6428,Sodium,80.7,mg
55854,6429,Energy,71.0,cal
55855,6429,Protein,2.6,g
55856,6429,Carbohydrates,4.9,g
55857,6429,Fiber,1.3,g
55858,6429,Fat,3.3,g
55859,6429,Cholesterol,0.0,mg
55860,6429,Vitamin A,460.2,mcg
55861,6429,Vitamin B1,0.0,mg
55862,6429,Vitamin B2,0.1,mg
55863,6429,Vitamin B3,0.2,mg
55864,6429,Vitamin C,3.7,mg
55865,6429,Folic Acid,2.8,mcg
55866,6429,Calcium,126.0,mg
55867,6429,Iron,1.2,mg
55868,6429,Magnesium,0.0,mg
55869,6429,Phosphorus,0.0,mg
55870,6429,Sodium,11.4,mg
55871,6429,Potassium,77.0,mg
55872,6429,Zinc,0.3,mg
55873,6430,Energy,29.0,cal
55874,6430,Protein,0.5,g
55875,6430,Carbohydrates,1.5,g
55876,6430,Fiber,0.7,g
55877,6430,Fat,2.3,g
55878,6430,Cholesterol,0.0,mg
55879,6430,Sodium,2.8,mg
55880,6431,Energy,103.0,cal
55881,6431,Protein,0.9,g
55882,6431,Carbohydrates,5.5,g
55883,6431,Fiber,2.4,g
55884,6431,Fat,8.5,g
55885,6431,Cholesterol,0.0,mg
55886,6431,Vitamin A,63.9,mcg
55887,6431,Vitamin B1,0.0,mg
55888,6431,Vitamin B2,0.0,mg
55889,6431,Vitamin B3,0.3,mg
55890,6431,Vitamin C,5.4,mg
55891,6431,Folic Acid,2.4,mcg
55892,6431,Calcium,21.5,mg
55893,6431,Iron,0.5,mg
55894,6431,Magnesium,0.0,mg
55895,6431,Phosphorus,0.0,mg
55896,6431,Sodium,2.5,mg
55897,6431,Potassium,56.6,mg
55898,6431,Zinc,0.3,mg
55899,6432,Energy,52.0,cal
55900,6432,Protein,0.8,g
55901,6432,Carbohydrates,6.1,g
55902,6432,Fiber,2.5,g
55903,6432,Fat,2.6,g
55904,6432,Cholesterol,0.0,mg
55905,6432,Sodium,4.3,mg
55906,6433,Energy,53.0,calories
55907,6433,Protein,1.3,gm
55908,6433,Carbohydrates,4.1,gm
55909,6433,Fat,3.4,gm
55910,6433,Calcium,83.4,mg
55911,6433,Iron,0.9,mg
55912,6433,Fibre,0.5,gm
55913,6434,Energy,109.0,cal
55914,6434,Protein,1.3,g
55915,6434,Carbohydrates,8.8,g
55916,6434,Fiber,2.5,g
55917,6434,Fat,7.7,g
55918,6434,Cholesterol,0.0,mg
55919,6434,Sodium,5.3,mg
55920,6435,Energy,112.0,cal
55921,6435,Protein,5.8,g
55922,6435,Carbohydrates,15.6,g
55923,6435,Fiber,12.7,g
55924,6435,Fat,3.0,g
55925,6435,Cholesterol,0.0,mg
55926,6435,Sodium,9.5,mg
55927,6439,Energy,181.0,cal
55928,6439,Protein,12.4,g
55929,6439,Carbohydrates,31.2,g
55930,6439,Fiber,2.5,g
55931,6439,Fat,0.7,g
55932,6439,Cholesterol,0.0,mg
55933,6439,Sodium,16.9,mg
55934,6440,Energy,437.0,cal
55935,6440,Protein,8.6,g
55936,6440,Carbohydrates,38.3,g
55937,6440,Fiber,0.7,g
55938,6440,Fat,28.6,g
55939,6440,Cholesterol,13.4,mg
55940,6440,Sodium,25.3,mg
55941,6441,Energy,437.0,cal
55942,6441,Protein,8.6,g
55943,6441,Carbohydrates,38.3,g
55944,6441,Fiber,0.7,g
55945,6441,Fat,28.6,g
55946,6441,Cholesterol,13.4,mg
55947,6441,Sodium,25.3,mg
55948,6442,Energy,437.0,cal
55949,6442,Protein,8.6,g
55950,6442,Carbohydrates,38.3,g
55951,6442,Fiber,0.7,g
55952,6442,Fat,28.6,g
55953,6442,Cholesterol,13.4,mg
55954,6442,Sodium,25.3,mg
55955,6443,Energy,437.0,cal
55956,6443,Protein,8.6,g
55957,6443,Carbohydrates,38.3,g
55958,6443,Fiber,0.7,g
55959,6443,Fat,28.6,g
55960,6443,Cholesterol,13.4,mg
55961,6443,Sodium,25.3,mg
55962,6444,Energy,34.0,cal
55963,6444,Protein,0.2,g
55964,6444,Carbohydrates,3.0,g
55965,6444,Fiber,0.2,g
55966,6444,Fat,2.8,g
55967,6444,Cholesterol,0.0,mg
55968,6444,Sodium,55.7,mg
55969,6445,Energy,53.0,cal
55970,6445,Protein,0.4,g
55971,6445,Carbohydrates,1.4,g
55972,6445,Fiber,0.7,g
55973,6445,Fat,5.1,g
55974,6445,Cholesterol,0.0,mg
55975,6445,Sodium,1.0,mg
55976,6446,Energy,109.0,cal
55977,6446,Protein,3.4,g
