recipe_id,key,value,unit
4490,Carbohydrates,0.9,g
4490,Fiber,0.2,g
4490,Fat,0.5,g
4490,Cholesterol,0,mg
4490,Sodium,1.4,mg
4491,Energy,63,cal
4491,Protein,2.8,g
4491,Carbohydrates,10.2,g
4491,Fiber,1.2,g
4491,Fat,1.7,g
4491,Cholesterol,0.6,mg
4491,Sodium,21.4,mg
4492,Energy,63,cal
4492,Protein,2.8,g
4492,Carbohydrates,10.2,g
4492,Fiber,1.2,g
4492,Fat,1.7,g
4492,Cholesterol,0.6,mg
4492,Sodium,21.4,mg
4493,Energy,63,cal
4493,Protein,2.8,g
4493,Carbohydrates,10.2,g
4493,Fiber,1.2,g
4493,Fat,1.7,g
4493,Cholesterol,0.6,mg
4493,Sodium,21.4,mg
4495,Energy,329,cal
4495,Protein,5.5,g
4495,Carbohydrates,33.3,g
4495,Fiber,4.6,g
4495,Fat,20,g
4495,Cholesterol,0,mg
4495,Vitamin A,885.8,mcg
4495,Vitamin B1,0.3,mg
4495,Vitamin B2,0.2,mg
4495,Vitamin B3,1.8,mg
4495,Vitamin C,44,mg
4495,Folic Acid,66.6,mcg
4495,Calcium,122.7,mg
4495,Iron,2.3,mg
4495,Magnesium,0,mg
4495,Phosphorus,0,mg
4495,Sodium,73.5,mg
4495,Potassium,346.2,mg
4495,Zinc,0.2,mg
4496,Energy,98,cal
4496,Protein,4.9,g
4496,Carbohydrates,15.9,g
4496,Fiber,2.7,g
4496,Fat,2,g
4496,Cholesterol,3.3,mg
4496,Sodium,46.1,mg
4497,Energy,98,cal
4497,Protein,4.9,g
4497,Carbohydrates,15.9,g
4497,Fiber,2.7,g
4497,Fat,2,g
4497,Cholesterol,3.3,mg
4497,Sodium,46.1,mg
4498,Energy,98,cal
4498,Protein,4.9,g
4498,Carbohydrates,15.9,g
4498,Fiber,2.7,g
4498,Fat,2,g
4498,Cholesterol,3.3,mg
4498,Sodium,46.1,mg
4499,Energy,98,cal
4499,Protein,4.9,g
4499,Carbohydrates,15.9,g
4499,Fiber,2.7,g
4499,Fat,2,g
4499,Cholesterol,3.3,mg
4499,Sodium,46.1,mg
4500,Energy,98,cal
4500,Protein,4.9,g
4500,Carbohydrates,15.9,g
4500,Fiber,2.7,g
4500,Fat,2,g
4500,Cholesterol,3.3,mg
4500,Sodium,46.1,mg
4501,Energy,98,cal
4501,Protein,4.9,g
4501,Carbohydrates,15.9,g
4501,Fiber,2.7,g
4501,Fat,2,g
4501,Cholesterol,3.3,mg
4501,Sodium,46.1,mg
4502,Energy,98,cal
4502,Protein,4.9,g
4502,Carbohydrates,15.9,g
4502,Fiber,2.7,g
4502,Fat,2,g
4502,Cholesterol,3.3,mg
4502,Sodium,46.1,mg
4503,Energy,98,cal
4503,Protein,2.8,g
4503,Carbohydrates,21.2,g
4503,Fiber,2,g
4503,Fat,0.2,g
4503,Cholesterol,0,mg
4503,Vitamin A,106.3,mcg
4503,Vitamin B1,0,mg
4503,Vitamin B2,0,mg
4503,Vitamin B3,0.5,mg
4503,Vitamin C,5.8,mg
4503,Folic Acid,5.6,mcg
4503,Calcium,23.6,mg
4503,Iron,0.6,mg
4503,Magnesium,0,mg
4503,Phosphorus,0,mg
4503,Sodium,5.5,mg
4503,Potassium,37.2,mg
4503,Zinc,0.5,mg
4505,Energy,215,cal
4505,Protein,3.8,g
4505,Carbohydrates,32.4,g
4505,Fiber,2.4,g
4505,Fat,7.8,g
4505,Cholesterol,0,mg
4505,Vitamin A,147.3,mcg
4505,Vitamin B1,0,mg
4505,Vitamin B2,0,mg
4505,Vitamin B3,0.8,mg
4505,Vitamin C,5.2,mg
4505,Folic Acid,6.2,mcg
4505,Calcium,25.7,mg
4505,Iron,0.7,mg
4505,Magnesium,0,mg
4505,Phosphorus,0,mg
4505,Sodium,4.5,mg
4505,Potassium,37.4,mg
4505,Zinc,0.7,mg
4506,Energy,215,cal
4506,Protein,3.8,g
4506,Carbohydrates,32.4,g
4506,Fiber,2.4,g
4506,Fat,7.8,g
4506,Cholesterol,0,mg
4506,Vitamin A,147.3,mcg
4506,Vitamin B1,0,mg
4506,Vitamin B2,0,mg
4506,Vitamin B3,0.8,mg
4506,Vitamin C,5.2,mg
4506,Folic Acid,6.2,mcg
4506,Calcium,25.7,mg
4506,Iron,0.7,mg
4506,Magnesium,0,mg
4506,Phosphorus,0,mg
4506,Sodium,4.5,mg
4506,Potassium,37.4,mg
4506,Zinc,0.7,mg
4507,Energy,215,cal
4507,Protein,3.8,g
4507,Carbohydrates,32.4,g
4507,Fiber,2.4,g
4507,Fat,7.8,g
4507,Cholesterol,0,mg
4507,Vitamin A,147.3,mcg
4507,Vitamin B1,0,mg
4507,Vitamin B2,0,mg
4507,Vitamin B3,0.8,mg
4507,Vitamin C,5.2,mg
4507,Folic Acid,6.2,mcg
4507,Calcium,25.7,mg
4507,Iron,0.7,mg
4507,Magnesium,0,mg
4507,Phosphorus,0,mg
4507,Sodium,4.5,mg
4507,Potassium,37.4,mg
4507,Zinc,0.7,mg
4508,Energy,236,cal
4508,Protein,5,g
4508,Carbohydrates,21.6,g
4508,Fiber,2.9,g
4508,Fat,15,g
4508,Cholesterol,0,mg
4508,Vitamin A,388.7,mcg
4508,Vitamin B1,0.2,mg
4508,Vitamin B2,0.1,mg
4508,Vitamin B3,0.4,mg
4508,Vitamin C,58.6,mg
4508,Folic Acid,17.3,mcg
4508,Calcium,55.7,mg
4508,Iron,1.3,mg
4508,Magnesium,0,mg
4508,Phosphorus,0,mg
4508,Sodium,6.1,mg
4508,Potassium,126.4,mg
4508,Zinc,0.7,mg
4509,Energy,236,cal
4509,Protein,5,g
4509,Carbohydrates,21.6,g
4509,Fiber,2.9,g
4509,Fat,15,g
4509,Cholesterol,0,mg
4509,Vitamin A,388.7,mcg
4509,Vitamin B1,0.2,mg
4509,Vitamin B2,0.1,mg
4509,Vitamin B3,0.4,mg
4509,Vitamin C,58.6,mg
4509,Folic Acid,17.3,mcg
4509,Calcium,55.7,mg
4509,Iron,1.3,mg
4509,Magnesium,0,mg
4509,Phosphorus,0,mg
4509,Sodium,6.1,mg
4509,Potassium,126.4,mg
4509,Zinc,0.7,mg
4510,Energy,236,cal
4510,Protein,5,g
4510,Carbohydrates,21.6,g
4510,Fiber,2.9,g
4510,Fat,15,g
4510,Cholesterol,0,mg
4510,Vitamin A,388.7,mcg
4510,Vitamin B1,0.2,mg
4510,Vitamin B2,0.1,mg
4510,Vitamin B3,0.4,mg
4510,Vitamin C,58.6,mg
4510,Folic Acid,17.3,mcg
4510,Calcium,55.7,mg
4510,Iron,1.3,mg
4510,Magnesium,0,mg
4510,Phosphorus,0,mg
4510,Sodium,6.1,mg
4510,Potassium,126.4,mg
4510,Zinc,0.7,mg
4511,Energy,275,cal
4511,Protein,5.3,g
4511,Carbohydrates,30.1,g
4511,Fiber,2.9,g
4511,Fat,15,g
4511,Cholesterol,12.5,mg
4511,Vitamin A,525,mcg
4511,Vitamin B1,0.2,mg
4511,Vitamin B2,0,mg
4511,Vitamin B3,1.1,mg
4511,Vitamin C,37.8,mg
4511,Folic Acid,26.4,mcg
4511,Calcium,87.6,mg
4511,Iron,1.4,mg
4511,Magnesium,0,mg
4511,Phosphorus,0,mg
4511,Sodium,63.9,mg
4511,Potassium,307,mg
4511,Zinc,1.1,mg
4512,Energy,275,cal
4512,Protein,5.3,g
4512,Carbohydrates,30.1,g
4512,Fiber,2.9,g
4512,Fat,15,g
4512,Cholesterol,12.5,mg
4512,Vitamin A,525,mcg
4512,Vitamin B1,0.2,mg
4512,Vitamin B2,0,mg
4512,Vitamin B3,1.1,mg
4512,Vitamin C,37.8,mg
4512,Folic Acid,26.4,mcg
4512,Calcium,87.6,mg
4512,Iron,1.4,mg
4512,Magnesium,0,mg
4512,Phosphorus,0,mg
4512,Sodium,63.9,mg
4512,Potassium,307,mg
4512,Zinc,1.1,mg
4513,Energy,275,cal
4513,Protein,5.3,g
4513,Carbohydrates,30.1,g
4513,Fiber,2.9,g
4513,Fat,15,g
4513,Cholesterol,12.5,mg
4513,Vitamin A,525,mcg
4513,Vitamin B1,0.2,mg
4513,Vitamin B2,0,mg
4513,Vitamin B3,1.1,mg
4513,Vitamin C,37.8,mg
4513,Folic Acid,26.4,mcg
4513,Calcium,87.6,mg
4513,Iron,1.4,mg
4513,Magnesium,0,mg
4513,Phosphorus,0,mg
4513,Sodium,63.9,mg
4513,Potassium,307,mg
4513,Zinc,1.1,mg
4514,Energy,10,cal
4514,Protein,0.1,g
4514,Carbohydrates,0.8,g
4514,Fiber,0.2,g
4514,Fat,0.7,g
4514,Cholesterol,0,mg
4514,Sodium,1.6,mg
4515,Energy,10,cal
4515,Protein,0.1,g
4515,Carbohydrates,0.8,g
4515,Fiber,0.2,g
4515,Fat,0.7,g
4515,Cholesterol,0,mg
4515,Sodium,1.6,mg
4516,Energy,10,cal
4516,Protein,0.1,g
4516,Carbohydrates,0.8,g
4516,Fiber,0.2,g
4516,Fat,0.7,g
4516,Cholesterol,0,mg
4516,Sodium,1.6,mg
4517,Energy,118,cal
4517,Protein,2.2,g
4517,Carbohydrates,10.8,g
4517,Fiber,0.8,g
4517,Fat,7.6,g
4517,Cholesterol,6.3,mg
4517,Vitamin A,226.9,mcg
4517,Vitamin B1,0.1,mg
4517,Vitamin B2,0,mg
4517,Vitamin B3,0.2,mg
4517,Vitamin C,15.5,mg
4517,Folic Acid,7.2,mcg
4517,Calcium,32,mg
4517,Iron,0.4,mg
4517,Magnesium,0,mg
4517,Phosphorus,0,mg
4517,Sodium,15.3,mg
4517,Potassium,52.9,mg
4517,Zinc,0.1,mg
4518,Energy,118,cal
4518,Protein,2.2,g
4518,Carbohydrates,10.8,g
4518,Fiber,0.8,g
4518,Fat,7.6,g
4518,Cholesterol,6.3,mg
4518,Vitamin A,226.9,mcg
4518,Vitamin B1,0.1,mg
4518,Vitamin B2,0,mg
4518,Vitamin B3,0.2,mg
4518,Vitamin C,15.5,mg
4518,Folic Acid,7.2,mcg
4518,Calcium,32,mg
4518,Iron,0.4,mg
4518,Magnesium,0,mg
4518,Phosphorus,0,mg
4518,Sodium,15.3,mg
4518,Potassium,52.9,mg
4518,Zinc,0.1,mg
4520,Energy,189,cal
4520,Protein,4.7,g
4520,Carbohydrates,22.1,g
4520,Fiber,1.3,g
4520,Fat,6.8,g
4520,Cholesterol,16,mg
4520,Sodium,27.4,mg
4521,Energy,784,cal
4521,Protein,8.4,g
4521,Carbohydrates,104.6,g
4521,Fiber,1.8,g
4521,Fat,37.2,g
4521,Cholesterol,109.8,mg
4521,Sodium,358.8,mg
4522,Energy,78,cal
4522,Protein,0.7,g
4522,Carbohydrates,6.3,g
4522,Fiber,1.4,g
4522,Fat,5.5,g
4522,Cholesterol,0.8,mg
4522,Sodium,3,mg
4523,Energy,262,cal
4523,Protein,4.1,g
4523,Carbohydrates,32.6,g
4523,Fiber,0.6,g
4523,Fat,11.4,g
4523,Cholesterol,12,mg
4523,Sodium,15.6,mg
4524,Energy,539,cal
4524,Protein,19.2,g
4524,Carbohydrates,61.5,g
4524,Fiber,12.6,g
4524,Fat,22.8,g
4524,Cholesterol,8,mg
4524,Sodium,70.1,mg
4525,Energy,539,cal
4525,Protein,19.2,g
4525,Carbohydrates,61.5,g
4525,Fiber,12.6,g
4525,Fat,22.8,g
4525,Cholesterol,8,mg
4525,Sodium,70.1,mg
4526,Energy,539,cal
4526,Protein,19.2,g
4526,Carbohydrates,61.5,g
4526,Fiber,12.6,g
4526,Fat,22.8,g
4526,Cholesterol,8,mg
4526,Sodium,70.1,mg
4527,Energy,773,cal
4527,Protein,7.3,g
4527,Carbohydrates,101.8,g
4527,Fiber,0.2,g
4527,Fat,36.5,g
4527,Cholesterol,109.8,mg
4527,Sodium,357.7,mg
4528,Energy,30,cal
4528,Protein,2,g
4528,Carbohydrates,5.1,g
4528,Fiber,1,g
4528,Fat,0.2,g
4528,Cholesterol,0,mg
4528,Sodium,3.8,mg
4529,Energy,87,cal
4529,Protein,1.9,g
4529,Carbohydrates,16.2,g
4529,Fiber,3,g
4529,Fat,1.6,g
4529,Cholesterol,0,mg
4529,Sodium,19.8,mg
4530,Energy,103,cal
4530,Protein,4.7,g
4530,Carbohydrates,16.5,g
4530,Fiber,6.7,g
4530,Fat,2,g
4530,Cholesterol,0,mg
4530,Sodium,294.9,mg
4531,Energy,137,cal
4531,Protein,5.8,g
4531,Carbohydrates,11.9,g
4531,Fiber,3.3,g
4531,Fat,7.4,g
4531,Cholesterol,0,mg
4531,Vitamin A,408.9,mcg
4531,Vitamin B1,-0.2,mg
4531,Vitamin B2,-0.2,mg
4531,Vitamin B3,0.2,mg
4531,Vitamin C,21.4,mg
4531,Folic Acid,18.8,mcg
4531,Calcium,160.3,mg
4531,Iron,1.3,mg
4531,Magnesium,0,mg
4531,Phosphorus,0,mg
4531,Sodium,14.6,mg
4531,Potassium,130.1,mg
4531,Zinc,0.2,mg
4532,Energy,87,cal
4532,Protein,4,g
4532,Carbohydrates,17.5,g
4532,Fiber,0.7,g
4532,Fat,0.2,g
4532,Cholesterol,0,mg
4532,Sodium,40.9,mg
4533,Energy,66,cal
4533,Protein,1.4,g
4533,Carbohydrates,6.7,g
4533,Fiber,0.2,g
4533,Fat,3.6,g
4533,Cholesterol,1.3,mg
4533,Sodium,3.4,mg
4534,Energy,176,cal
4534,Protein,5.7,g
4534,Carbohydrates,10.8,g
4534,Fiber,1.6,g
4534,Fat,9.8,g
4534,Cholesterol,0,mg
4534,Vitamin A,448.1,mcg
4534,Vitamin B1,0.1,mg
4534,Vitamin B2,0.1,mg
4534,Vitamin B3,0.4,mg
4534,Vitamin C,9,mg
4534,Folic Acid,11.1,mcg
4534,Calcium,229.5,mg
4534,Iron,0.7,mg
4534,Magnesium,0,mg
4534,Phosphorus,0,mg
4534,Sodium,60.3,mg
4534,Potassium,142.2,mg
4534,Zinc,0.1,mg
4535,Energy,176,cal
4535,Protein,5.7,g
4535,Carbohydrates,10.8,g
4535,Fiber,1.6,g
4535,Fat,9.8,g
4535,Cholesterol,26,mg
4535,Sodium,60.3,mg
4536,Energy,176,cal
4536,Protein,5.7,g
4536,Carbohydrates,10.8,g
4536,Fiber,1.6,g
4536,Fat,9.8,g
4536,Cholesterol,26,mg
4536,Sodium,60.3,mg
4538,Energy,67,cal
4538,Protein,2.9,g
4538,Carbohydrates,11.3,g
4538,Fiber,1.7,g
4538,Fat,1.2,g
4538,Cholesterol,0,mg
4538,Sodium,4.6,mg
4539,Energy,67,cal
4539,Protein,2.9,g
4539,Carbohydrates,11.3,g
4539,Fiber,1.7,g
4539,Fat,1.2,g
4539,Cholesterol,0,mg
4539,Sodium,4.6,mg
4540,Energy,13,cal
4540,Protein,0.6,g
4540,Carbohydrates,2,g
4540,Fiber,0.3,g
4540,Fat,0.3,g
4540,Cholesterol,0,mg
4540,Sodium,39.4,mg
4541,Energy,43,cal
4541,Protein,0.6,g
4541,Carbohydrates,9.7,g
4541,Fiber,0.2,g
4541,Fat,0.2,g
4541,Cholesterol,0,mg
4541,Sodium,2.9,mg
4542,Energy,43,cal
4542,Protein,0.6,g
4542,Carbohydrates,9.7,g
4542,Fiber,0.2,g
4542,Fat,0.2,g
4542,Cholesterol,0,mg
4542,Sodium,2.9,mg
4543,Energy,120,cal
4543,Protein,3.9,g
4543,Carbohydrates,12.7,g
4543,Fiber,1.7,g
4543,Fat,6.1,g
4543,Cholesterol,0,mg
4543,Sodium,5.5,mg
4544,Energy,120,cal
4544,Protein,3.9,g
4544,Carbohydrates,12.7,g
4544,Fiber,1.7,g
4544,Fat,6.1,g
4544,Cholesterol,0,mg
4544,Sodium,5.5,mg
4545,Energy,120,cal
4545,Protein,3.9,g
4545,Carbohydrates,12.7,g
4545,Fiber,1.7,g
4545,Fat,6.1,g
4545,Cholesterol,0,mg
4545,Sodium,5.5,mg
4548,Energy,16,cal
4548,Protein,0.5,g
4548,Carbohydrates,2.9,g
4548,Fiber,0.4,g
4548,Fat,0.3,g
4548,Cholesterol,0,mg
4548,Sodium,24.2,mg
4549,Energy,4,cal
4549,Protein,0.1,g
4549,Carbohydrates,0.4,g
4549,Fiber,0,g
4549,Fat,0.2,g
4549,Cholesterol,0,mg
4549,Vitamin A,2.1,mcg
4549,Vitamin B1,0,mg
4549,Vitamin B2,0,mg
4549,Vitamin B3,0,mg
4549,Vitamin C,0,mg
4549,Folic Acid,0.5,mcg
4549,Calcium,0.7,mg
4549,Iron,0,mg
4549,Magnesium,0,mg
4549,Phosphorus,0,mg
4549,Sodium,0.1,mg
4549,Potassium,2.7,mg
4549,Zinc,0,mg
4550,Energy,449,cal
4550,Protein,2.5,g
4550,Carbohydrates,34.8,g
4550,Fiber,2.6,g
4550,Fat,33.5,g
4550,Cholesterol,0,mg
4550,Sodium,40,mg
4551,Energy,51,cal
4551,Protein,0.5,g
4551,Carbohydrates,0.2,g
4551,Fiber,0,g
4551,Fat,5.4,g
4551,Cholesterol,0,mg
4551,Vitamin A,259,mcg
4551,Vitamin B1,0,mg
4551,Vitamin B2,0,mg
4551,Vitamin B3,0,mg
4551,Vitamin C,0,mg
4551,Folic Acid,0,mcg
4551,Calcium,17.4,mg
4551,Iron,0.2,mg
4551,Magnesium,0,mg
4551,Phosphorus,0,mg
4551,Sodium,49.6,mg
4551,Potassium,1.6,mg
4551,Zinc,0,mg
4552,Energy,22,cal
4552,Protein,1.2,g
4552,Carbohydrates,2.1,g
4552,Fiber,0.2,g
4552,Fat,0.8,g
4552,Cholesterol,3.3,mg
4552,Vitamin A,9.8,mcg
4552,Vitamin B1,0,mg
4552,Vitamin B2,0,mg
4552,Vitamin B3,0.1,mg
4552,Vitamin C,0,mg
4552,Folic Acid,2.3,mcg
4552,Calcium,29.1,mg
4552,Iron,0.2,mg
4552,Magnesium,0,mg
4552,Phosphorus,0,mg
4552,Sodium,0.7,mg
4552,Potassium,14.1,mg
4552,Zinc,0.1,mg
4553,Energy,1183,cal
4553,Protein,12.5,g
4553,Carbohydrates,163.8,g
4553,Fiber,0.3,g
4553,Fat,52.5,g
4553,Cholesterol,110.2,mg
4553,Sodium,384.5,mg
4554,Energy,1183,cal
4554,Protein,12.5,g
4554,Carbohydrates,163.8,g
4554,Fiber,0.3,g
4554,Fat,52.5,g
4554,Cholesterol,110.2,mg
4554,Sodium,384.5,mg
4555,Energy,1183,cal
4555,Protein,12.5,g
4555,Carbohydrates,163.8,g
4555,Fiber,0.3,g
4555,Fat,52.5,g
4555,Cholesterol,110.2,mg
4555,Sodium,384.5,mg
4556,Energy,112,cal
4556,Protein,3,g
4556,Carbohydrates,6,g
4556,Fiber,0,g
4556,Fat,9.2,g
4556,Cholesterol,15,mg
4556,Sodium,270.2,mg
4557,Energy,112,cal
4557,Protein,3,g
4557,Carbohydrates,6,g
4557,Fiber,0,g
4557,Fat,9.2,g
4557,Cholesterol,15,mg
4557,Sodium,270.2,mg
4558,Energy,50,cal
4558,Protein,2.8,g
4558,Carbohydrates,6.3,g
4558,Fiber,1,g
4558,Fat,1.5,g
4558,Cholesterol,0,mg
4558,Sodium,325.8,mg
4559,Energy,27,cal
4559,Protein,0.3,g
4559,Carbohydrates,3.3,g
4559,Fiber,0.1,g
4559,Fat,1.3,g
4559,Cholesterol,0,mg
4559,Sodium,0.3,mg
4560,Energy,27,cal
4560,Protein,0.3,g
4560,Carbohydrates,3.3,g
4560,Fiber,0.1,g
4560,Fat,1.3,g
4560,Cholesterol,0,mg
4560,Sodium,0.3,mg
4561,Energy,27,cal
4561,Protein,0.3,g
4561,Carbohydrates,3.3,g
4561,Fiber,0.1,g
4561,Fat,1.3,g
4561,Cholesterol,0,mg
4561,Sodium,0.3,mg
4562,Energy,34,cal
4562,Protein,1.1,g
4562,Carbohydrates,5.4,g
4562,Fiber,0.8,g
4562,Fat,0.9,g
4562,Cholesterol,0,mg
4562,Sodium,1.8,mg
4563,Energy,56,cal
4563,Protein,1.1,g
4563,Carbohydrates,5.3,g
4563,Fiber,0.4,g
4563,Fat,3.2,g
4563,Cholesterol,1.2,mg
4563,Sodium,2.2,mg
4564,Energy,43,cal
4564,Protein,0.9,g
4564,Carbohydrates,5.9,g
4564,Fiber,1,g
4564,Fat,1.7,g
4564,Cholesterol,0.3,mg
4564,Sodium,2.4,mg
4565,Energy,46,cal
4565,Protein,1.5,g
4565,Carbohydrates,7.5,g
4565,Fiber,1.1,g
4565,Fat,1.1,g
4565,Cholesterol,0,mg
4565,Sodium,1.6,mg
4566,Energy,46,cal
4566,Protein,1.5,g
4566,Carbohydrates,7.5,g
4566,Fiber,1.1,g
4566,Fat,1.1,g
4566,Cholesterol,0,mg
4566,Sodium,1.6,mg
4567,Energy,46,cal
4567,Protein,1.5,g
4567,Carbohydrates,7.5,g
4567,Fiber,1.1,g
4567,Fat,1.1,g
4567,Cholesterol,0,mg
4567,Sodium,1.6,mg
4568,Energy,71,cal
4568,Protein,1.4,g
4568,Carbohydrates,12,g
4568,Fiber,0.7,g
4568,Fat,1.8,g
4568,Cholesterol,4.4,mg
4568,Sodium,14.6,mg
4569,Energy,36,cal
4569,Protein,2,g
4569,Carbohydrates,4.8,g
4569,Fiber,0.7,g
4569,Fat,1,g
4569,Cholesterol,0,mg
4569,Sodium,2.2,mg
4571,Energy,46,cal
4571,Protein,1.1,g
4571,Carbohydrates,8,g
4571,Fiber,1.3,g
4571,Fat,1.1,g
4571,Cholesterol,0,mg
4571,Sodium,1.5,mg
4572,Energy,34,cal
4572,Protein,0.9,g
4572,Carbohydrates,6.4,g
4572,Fiber,1,g
4572,Fat,0.6,g
4572,Cholesterol,0.3,mg
4572,Sodium,1.9,mg
4573,Energy,34,cal
4573,Protein,0.9,g
4573,Carbohydrates,6.4,g
4573,Fiber,1,g
4573,Fat,0.6,g
4573,Cholesterol,0.3,mg
4573,Sodium,1.9,mg
4574,Energy,24,kcal
4574,Protein,0.4,gm
4574,Carbohydrates,3.3,gm
4574,Fat,1,gm
4574,Fibre,0.6,gm
4574,Calcium,18.4,mg
4575,Energy,24,kcal
4575,Protein,0.4,gm
4575,Carbohydrates,3.3,gm
4575,Fat,1,gm
4575,Fibre,0.6,gm
4575,Calcium,18.4,mg
4576,Energy,24,kcal
4576,Protein,0.4,gm
4576,Carbohydrates,3.3,gm
4576,Fat,1,gm
4576,Fibre,0.6,gm
4576,Calcium,18.4,mg
4577,Energy,24,kcal
4577,Protein,0.4,gm
4577,Carbohydrates,3.3,gm
4577,Fat,1,gm
4577,Fibre,0.6,gm
4577,Calcium,18.4,mg
4578,Energy,24,kcal
4578,Protein,0.4,gm
4578,Carbohydrates,3.3,gm
4578,Fat,1,gm
4578,Fibre,0.6,gm
4578,Calcium,18.4,mg
4579,Energy,24,kcal
4579,Protein,0.4,gm
4579,Carbohydrates,3.3,gm
4579,Fat,1,gm
4579,Fibre,0.6,gm
4579,Calcium,18.4,mg
4580,Energy,24,kcal
4580,Protein,0.4,gm
4580,Carbohydrates,3.3,gm
4580,Fat,1,gm
4580,Fibre,0.6,gm
4580,Calcium,18.4,mg
4581,Energy,90,cal
4581,Protein,3.2,g
4581,Carbohydrates,11.1,g
4581,Fiber,0.2,g
4581,Fat,3.7,g
4581,Cholesterol,0,mg
4581,Vitamin A,49.1,mcg
4581,Vitamin B1,0,mg
4581,Vitamin B2,0,mg
4581,Vitamin B3,0.3,mg
4581,Vitamin C,1,mg
4581,Folic Acid,1.1,mcg
4581,Calcium,57.6,mg
4581,Iron,0.5,mg
4581,Magnesium,0,mg
4581,Phosphorus,0,mg
4581,Sodium,1.7,mg
4581,Potassium,23.3,mg
4581,Zinc,0,mg
4582,Energy,87,cal
4582,Protein,4.9,g
4582,Carbohydrates,14.4,g
4582,Fiber,1,g
4582,Fat,1.2,g
4582,Cholesterol,3,mg
4582,Sodium,73.3,mg
4583,Energy,40,cal
4583,Protein,1.4,g
4583,Carbohydrates,6.5,g
4583,Fiber,0.2,g
4583,Fat,0.9,g
4583,Cholesterol,0,mg
4583,Sodium,2.7,mg
4584,Energy,203,cal
4584,Protein,3.9,g
4584,Carbohydrates,28.1,g
4584,Fiber,0.9,g
4584,Fat,7.6,g
4584,Cholesterol,20.7,mg
4584,Sodium,58.9,mg
4585,Energy,203,cal
4585,Protein,3.9,g
4585,Carbohydrates,28.1,g
4585,Fiber,0.9,g
4585,Fat,7.6,g
4585,Cholesterol,20.7,mg
4585,Sodium,58.9,mg
4586,Energy,40,cal
4586,Protein,0.9,g
4586,Carbohydrates,5.9,g
4586,Fiber,0,g
4586,Fat,1.3,g
4586,Cholesterol,0,mg
4586,Vitamin A,29.2,mcg
4586,Vitamin B1,0,mg
4586,Vitamin B2,0,mg
4586,Vitamin B3,0.1,mg
4586,Vitamin C,0.3,mg
4586,Folic Acid,0.2,mcg
4586,Calcium,9.9,mg
4586,Iron,0.1,mg
4586,Magnesium,0,mg
4586,Phosphorus,0,mg
4586,Sodium,2.3,mg
4586,Potassium,10.4,mg
4586,Zinc,0,mg
4587,Energy,47,cal
4587,Protein,0.8,g
4587,Carbohydrates,4.5,g
4587,Fiber,0.2,g
4587,Fat,2.8,g
4587,Cholesterol,0.5,mg
4587,Sodium,2.9,mg
4588,Energy,47,cal
4588,Protein,0.8,g
4588,Carbohydrates,4.5,g
4588,Fiber,0.2,g
4588,Fat,2.8,g
4588,Cholesterol,0.5,mg
4588,Sodium,2.9,mg
4589,Energy,47,cal
4589,Protein,0.8,g
4589,Carbohydrates,4.5,g
4589,Fiber,0.2,g
4589,Fat,2.8,g
4589,Cholesterol,0.5,mg
4589,Sodium,2.9,mg
4590,Energy,7,cal
4590,Protein,0.1,g
4590,Carbohydrates,0.4,g
4590,Fiber,0.1,g
4590,Fat,0.5,g
4590,Cholesterol,0,mg
4590,Sodium,2.6,mg
4591,Energy,60,cal
4591,Protein,1.6,g
4591,Carbohydrates,9.5,g
4591,Fiber,0.9,g
4591,Fat,1.7,g
4591,Cholesterol,0,mg
4591,Sodium,1.6,mg
4592,Energy,8,cal
4592,Protein,0.3,g
4592,Carbohydrates,1.5,g
4592,Fiber,0.4,g
4592,Fat,0.1,g
4592,Cholesterol,0,mg
4592,Sodium,1.3,mg
4593,Energy,76,cal
4593,Protein,1.4,g
4593,Carbohydrates,14.8,g
4593,Fiber,2.3,g
4593,Fat,1.2,g
4593,Cholesterol,0,mg
4593,Sodium,2.7,mg
4594,Energy,76,cal
4594,Protein,1.4,g
4594,Carbohydrates,14.8,g
4594,Fiber,2.3,g
4594,Fat,1.2,g
4594,Cholesterol,0,mg
4594,Sodium,2.7,mg
4597,Energy,6,cal
4597,Protein,0.3,g
4597,Carbohydrates,1,g
4597,Fiber,0.4,g
4597,Fat,0.1,g
4597,Cholesterol,0,mg
4597,Sodium,1.2,mg
4598,Energy,166,cal
4598,Protein,0.2,g
4598,Carbohydrates,41.8,g
4598,Fiber,0.2,g
4598,Fat,0.2,g
4598,Cholesterol,0,mg
4598,Sodium,10.1,mg
4599,Energy,59,cal
4599,Protein,0.1,g
4599,Carbohydrates,14.4,g
4599,Fiber,0.2,g
4599,Fat,0,g
4599,Cholesterol,0,mg
4599,Sodium,0.1,mg
4600,Energy,59,cal
4600,Protein,0.1,g
4600,Carbohydrates,14.4,g
4600,Fiber,0.2,g
4600,Fat,0,g
4600,Cholesterol,0,mg
4600,Sodium,0.1,mg
4601,Energy,59,cal
4601,Protein,0.1,g
4601,Carbohydrates,14.4,g
4601,Fiber,0.2,g
4601,Fat,0,g
4601,Cholesterol,0,mg
4601,Sodium,0.1,mg
4602,Energy,2,cal
4602,Protein,0.2,g
4602,Carbohydrates,0.2,g
4602,Fiber,0.3,g
4602,Fat,0,g
4602,Cholesterol,0,mg
4602,Sodium,0,mg
4603,Energy,224,cal
